4.191	0
3.22021	0.004
1.26492	0.008
10.6576	0.012
2.36327	0.016
2.00975	0.02
1.81966	0.024
4.66231	0.028
3.02657	0.032
3.21539	0.036
16.6404	0.04
1.55734	0.044
4.52287	0.048
6.34793	0.052
10.1084	0.056
12.4371	0.06
9.93672	0.064
33.1795	0.068
112.332	0.072
43.0562	0.076
50.8959	0.08
37.6295	0.084
24.68	0.088
56.3146	0.092
29.7089	0.096
23.9082	0.1
10.1149	0.104
6.10813	0.108
8.26238	0.112
5.73552	0.116
11.3119	0.12
5.25009	0.124
6.30187	0.128
7.46495	0.132
9.78183	0.136
4.41355	0.14
2.31947	0.144
4.38028	0.148
3.02539	0.152
7.29491	0.156
6.35992	0.16
5.15784	0.164
2.14707	0.168
1.60693	0.172
2.60156	0.176
2.34428	0.18
2.31797	0.184
2.75175	0.188
4.55127	0.192
6.59624	0.196
3.13703	0.2
0.649368	0.204
2.50595	0.208
1.41254	0.212
5.05605	0.216
4.0355	0.22
2.65644	0.224
1.67667	0.228
1.13211	0.232
1.83224	0.236
1.64134	0.24
3.39891	0.244
1.408	0.248
1.97161	0.252
2.93683	0.256
2.91918	0.26
2.08928	0.264
1.08481	0.268
1.98785	0.272
1.18284	0.276
3.02363	0.28
3.23406	0.284
2.15368	0.288
1.51426	0.292
0.901715	0.296
1.52689	0.3
1.31314	0.304
1.21149	0.308
1.64693	0.312
2.79179	0.316
3.51341	0.32
2.29251	0.324
0.333024	0.328
1.69319	0.332
0.771096	0.336
3.26566	0.34
2.81621	0.344
1.55039	0.348
1.42461	0.352
0.762412	0.356
1.28441	0.36
1.0954	0.364
2.46957	0.368
0.977746	0.372
1.53108	0.376
2.20094	0.38
1.67538	0.384
2.15948	0.388
0.920094	0.392
1.7754	0.396
1.13458	0.4
2.4357	0.404
3.11217	0.408
2.47212	0.412
1.22367	0.416
0.41778	0.42
0.950669	0.424
0.87639	0.428
0.843927	0.432
1.22982	0.436
2.07245	0.44
2.39196	0.444
1.83817	0.448
0.406823	0.452
1.37432	0.456
0.681047	0.46
2.46619	0.464
2.37723	0.468
1.36025	0.472
1.30649	0.476
0.659281	0.48
1.12988	0.484
0.956545	0.488
2.19367	0.492
1.08961	0.496
0.87539	0.5
1.38569	0.504
1.96462	0.508
1.3981	0.512
1.73869	0.516
0.833237	0.52
1.5081	0.524
0.883558	0.528
2.12378	0.532
2.52143	0.536
1.55193	0.54
1.43466	0.544
0.674372	0.548
1.19913	0.552
0.968935	0.556
0.900913	0.56
1.40308	0.564
2.21945	0.568
2.19449	0.572
2.15847	0.576
0.451317	0.58
1.54282	0.584
0.72863	0.588
2.68956	0.592
2.61995	0.596
1.53964	0.6
1.60757	0.604
0.712552	0.608
1.22443	0.612
0.98808	0.616
2.42791	0.62
0.973214	0.624
1.61912	0.628
2.17303	0.632
1.1842	0.636
2.3434	0.64
1.03268	0.644
1.86633	0.648
1.17157	0.652
2.47811	0.656
3.24986	0.66
2.49689	0.664
1.79641	0.668
0.636911	0.672
1.25097	0.676
1.01155	0.68
0.982068	0.684
1.68944	0.688
2.48836	0.692
1.96936	0.696
2.73347	0.7
0.775143	0.704
1.943	0.708
1.04607	0.712
3.114	0.716
3.38172	0.72
2.21205	0.724
2.38604	0.728
0.951466	0.732
1.6431	0.736
1.27457	0.74
3.34677	0.744
1.39526	0.748
2.4165	0.752
3.0077	0.756
1.16022	0.76
3.57378	0.764
1.56816	0.768
2.72457	0.772
1.75057	0.776
3.66258	0.78
4.70108	0.784
3.48981	0.788
3.67531	0.792
1.34268	0.796
2.33556	0.8
1.72866	0.804
1.87244	0.808
3.52805	0.812
4.38074	0.816
1.95086	0.82
6.49996	0.824
2.02263	0.828
4.13935	0.832
2.62795	0.836
6.52692	0.84
7.51829	0.844
6.84998	0.848
8.39155	0.852
2.93371	0.856
4.11794	0.86
3.70377	0.864
10.3165	0.868
5.25985	0.872
12.5344	0.876
9.28	0.88
7.08785	0.884
47.485	0.888
28.5875	0.892
27.4386	0.896
23.4864	0.9
36.9496	0.904
55.0089	0.908
113.528	0.912
39.3206	0.916
25.4635	0.92
25.5064	0.924
10.8162	0.928
12.6048	0.932
10.8927	0.936
8.50224	0.94
11.4085	0.944
7.10934	0.948
5.28089	0.952
6.26087	0.956
6.52546	0.96
3.09938	0.964
6.19779	0.968
13.4105	0.972
4.36095	0.976
1.75909	0.98
2.1967	0.984
2.05735	0.988
2.64644	0.992
4.1907	0.996
