10.7403	0
42.4713	0.1
6.13235	0.2
13.9636	0.3
57.8671	0.4
3.1093	0.5
47.1757	0.6
29.2027	0.7
227.463	0.8
125.399	0.9
21.4381	1
74.608	1.1
7.31584	1.2
34.0491	1.3
23.6372	1.4
10.9803	1.5
19.3007	1.6
37.4623	1.7
112.671	1.8
38.8462	1.9
46.1766	2
38.1009	2.1
16.2036	2.2
22.1242	2.3
8.23239	2.4
7.12028	2.5
70.5638	2.6
51.9734	2.7
33.0523	2.8
18.0327	2.9
9.04795	3
64.8654	3.1
65.1962	3.2
13.837	3.3
30.7603	3.4
36.3455	3.5
17.3203	3.6
7.17118	3.7
14.4147	3.8
27.7521	3.9
6.433	4
14.7665	4.1
20.3101	4.2
13.2205	4.3
5.79448	4.4
2.51697	4.5
9.07852	4.6
12.8723	4.7
5.27585	4.8
12.9443	4.9
10.9162	5
8.1004	5.1
4.84748	5.2
6.5594	5.3
15.1492	5.4
3.47024	5.5
7.47948	5.6
10.9399	5.7
8.13594	5.8
3.99024	5.9
1.67549	6
2.98753	6.1
5.54862	6.2
7.8758	6.3
3.21978	6.4
6.6788	6.5
6.44523	6.6
4.6495	6.7
3.01683	6.8
4.86332	6.9
10.1386	7
2.38228	7.1
4.89632	7.2
6.32825	7.3
5.0284	7.4
2.53682	7.5
1.27692	7.6
4.30992	7.7
5.5872	7.8
2.84446	7.9
6.42389	8
5.14508	8.1
3.94432	8.2
2.43662	8.3
3.6258	8.4
7.96333	8.5
1.9985	8.6
3.7694	8.7
5.69994	8.8
4.72786	8.9
2.31897	9
1.16313	9.1
1.86121	9.2
3.52824	9.3
4.50576	9.4
1.67975	9.5
3.94064	9.6
3.76091	9.7
2.97	9.8
1.83479	9.9
3.23458	10
6.39475	10.1
1.94053	10.2
3.05059	10.3
4.2536	10.4
3.05591	10.5
1.81508	10.6
0.845285	10.7
2.99237	10.8
3.63688	10.9
1.79084	11
4.41294	11.1
5.04713	11.2
3.80315	11.3
2.40687	11.4
2.42711	11.5
6.06696	11.6
1.51909	11.7
2.57864	11.8
3.75771	11.9
3.14551	12
1.77699	12.1
0.736252	12.2
1.46582	12.3
1.88388	12.4
2.61061	12.5
3.31409	12.6
1.57093	12.7
2.97907	12.8
2.87398	12.9
2.31995	13
1.50704	13.1
2.48941	13.2
4.93507	13.3
1.27015	13.4
2.24444	13.5
3.06392	13.6
2.54625	13.7
1.34561	13.8
0.769361	13.9
2.38836	14
2.81699	14.1
1.59426	14.2
3.4161	14.3
3.01443	14.4
2.33084	14.5
1.43033	14.6
2.11627	14.7
4.46524	14.8
1.21288	14.9
2.01128	15
3.11989	15.1
2.69723	15.2
1.35772	15.3
0.774972	15.4
1.149	15.5
2.16747	15.6
2.58045	15.7
1.21163	15.8
2.38145	15.9
2.33142	16
1.93601	16.1
1.21389	16.2
2.10638	16.3
3.98152	16.4
1.20055	16.5
1.81819	16.6
2.65128	16.7
2.06382	16.8
1.17327	16.9
0.660667	17
2.05359	17.1
2.33726	17.2
1.29049	17.3
2.84538	17.4
3.1235	17.5
2.38203	17.6
1.48975	17.7
1.7873	17.8
3.99328	17.9
1.09452	18
1.69518	18.1
2.54006	18.2
2.22339	18.3
1.22611	18.4
0.614154	18.5
1.04462	18.6
1.95886	18.7
2.32091	18.8
1.19476	18.9
2.1446	19
2.12063	19.1
1.77808	19.2
1.13565	19.3
1.92095	19.4
3.64371	19.5
1.01034	19.6
1.61065	19.7
2.32619	19.8
1.9538	19.9
1.05294	20
0.664353	20.1
1.90659	20.2
2.104	20.3
1.28191	20.4
2.62714	20.5
2.49256	20.6
1.92554	20.7
1.1705	20.8
1.74006	20.9
3.50541	21
1.03969	21.1
1.52826	21.2
2.4685	21.3
2.20905	21.4
1.15984	21.5
0.735166	21.6
0.980628	21.7
1.98319	21.8
2.16796	21.9
0.863345	22
1.92657	22.1
1.95674	22.2
1.65299	22.3
0.972899	22.4
1.83709	22.5
3.33388	22.6
1.19844	22.7
1.54851	22.8
2.4074	22.9
1.67007	23
1.02611	23.1
0.624123	23.2
1.79957	23.3
1.93901	23.4
1.08853	23.5
2.53086	23.6
3.46062	23.7
2.49087	23.8
1.54634	23.9
1.50918	24
3.62543	24.1
1.01833	24.2
1.43438	24.3
2.17211	24.4
1.95478	24.5
1.14584	24.6
0.534201	24.7
0.974502	24.8
1.27687	24.9
1.80125	25
2.04173	25.1
1.10633	25.2
1.91871	25.3
1.93755	25.4
1.65248	25.5
1.04313	25.6
1.79153	25.7
3.29549	25.8
0.960358	25.9
1.43299	26
2.15711	26.1
1.81364	26.2
0.988285	26.3
0.664222	26.4
1.80954	26.5
1.91397	26.6
1.21748	26.7
2.43357	26.8
2.41999	26.9
1.85758	27
1.11921	27.1
1.6723	27.2
3.28336	27.3
1.01375	27.4
1.40796	27.5
2.32857	27.6
2.08957	27.7
1.09221	27.8
0.733013	27.9
0.948605	28
1.85277	28.1
1.96542	28.2
1.02258	28.3
1.86935	28.4
1.93781	28.5
1.6693	28.6
1.01576	28.7
1.83512	28.8
3.21424	28.9
1.10736	29
1.41734	29.1
2.2957	29.2
1.76919	29.3
1.02872	29.4
0.694101	29.5
1.86496	29.6
1.91365	29.7
1.1826	29.8
2.44964	29.9
3.04917	30
2.27008	30.1
1.39556	30.2
1.67576	30.3
3.51955	30.4
1.08679	30.5
1.42005	30.6
2.26309	30.7
2.06543	30.8
1.17844	30.9
0.683326	31
1.01734	31.1
1.95642	31.2
2.08195	31.3
1.21499	31.4
2.00383	31.5
2.09119	31.6
1.82085	31.7
1.13616	31.8
1.98512	31.9
3.47676	32
1.09987	32.1
1.4773	32.2
2.37801	32.3
2.00371	32.4
1.11945	32.5
0.816817	32.6
2.06083	32.7
2.03381	32.8
1.39647	32.9
2.65686	33
2.83545	33.1
2.17164	33.2
1.3054	33.3
1.95998	33.4
3.62217	33.5
1.24397	33.6
1.50306	33.7
2.64522	33.8
2.44662	33.9
1.36496	34
0.996662	34.1
1.1442	34.2
2.44051	34.3
2.38158	34.4
0.994134	34.5
2.10803	34.6
2.31555	34.7
2.00971	34.8
1.14571	34.9
2.26514	35
3.75243	35.1
1.58948	35.2
1.74593	35.3
3.0135	35.4
2.0073	35.5
1.26526	35.6
0.95668	35.7
2.30967	35.8
2.21102	35.9
1.41681	36
3.07003	36.1
4.84028	36.2
3.37672	36.3
2.0636	36.4
2.0028	36.5
4.47016	36.6
1.45578	36.7
1.65435	36.8
2.70375	36.9
2.58851	37
1.58998	37.1
0.877283	37.2
1.34468	37.3
1.82235	37.4
2.61061	37.5
2.56119	37.6
1.64462	37.7
2.54145	37.8
2.77742	37.9
2.47036	38
1.52923	38.1
2.7136	38.2
4.43062	38.3
1.57408	38.4
1.8285	38.5
3.24288	38.6
2.73193	38.7
1.58801	38.8
1.26835	38.9
2.91358	39
2.61235	39.1
1.98792	39.2
3.53943	39.3
4.14269	39.4
3.1562	39.5
1.89703	39.6
2.86402	39.7
4.86373	39.8
1.91102	39.9
1.93776	40
3.73945	40.1
3.50099	40.2
2.03135	40.3
1.63299	40.4
1.70352	40.5
3.54986	40.6
3.06085	40.7
1.93348	40.8
3.05125	40.9
3.59805	41
3.24143	41.1
1.96018	41.2
3.65271	41.3
5.32249	41.4
2.4953	41.5
2.2132	41.6
4.60034	41.7
3.48079	41.8
2.22804	41.9
1.93096	42
4.04263	42.1
3.24597	42.2
2.65089	42.3
4.62286	42.4
7.24268	42.5
5.27569	42.6
3.27482	42.7
4.00038	42.8
6.67441	42.9
3.01597	43
2.35386	43.1
4.90129	43.2
4.91374	43.3
3.36697	43.4
2.50081	43.5
2.58227	43.6
5.47926	43.7
4.0546	43.8
3.65709	43.9
4.52474	44
5.6967	44.1
5.51612	44.2
3.73224	44.3
6.371	44.4
7.61706	44.5
4.4672	44.6
2.72539	44.7
7.43576	44.8
6.75927	44.9
5.276	45
4.49362	45.1
8.32791	45.2
4.80459	45.3
6.15147	45.4
7.78398	45.5
11.724	45.6
10.2726	45.7
8.25092	45.8
11.4351	45.9
9.7283	46
10.4944	46.1
3.68963	46.2
12.3117	46.3
19.3121	46.4
24.9499	46.5
18.5621	46.6
9.32112	46.7
64.85	46.8
107.057	46.9
51.1603	47
31.5091	47.1
9.20016	47.2
12.9248	47.3
13.2589	47.4
11.8483	47.5
27.4084	47.6
45.0601	47.7
115.387	47.8
63.283	47.9
26.4354	48
33.397	48.1
18.1032	48.2
11.2769	48.3
32.9008	48.4
26.5232	48.5
39.0435	48.6
224.258	48.7
121.649	48.8
71.7805	48.9
32.3231	49
64.2736	49.1
16.9984	49.2
7.09122	49.3
67.3902	49.4
4.55422	49.5
18.3214	49.6
31.4483	49.7
26.159	49.8
7.66202	49.9
